country,fifa_country,fcratings_country,group,fcratings_country_url,rank_in_country,player_name,player_url,position,club,club_url,ovr,pac,sho,pas,dri,def,phy,source_url
Austria,Austria,Austria,J,https://www.fcratings.com/nations/austria-4,46,Florian Kainz,https://www.fcratings.com/florian-kainz-195038,CAM,1. FC Köln,https://www.fcratings.com/clubs/1-fc-koln-31,72,57,73,75,74,44,58,https://www.fcratings.com/nations/austria-4
Austria,Austria,Austria,J,https://www.fcratings.com/nations/austria-4,47,Aleksandar Dragović,https://www.fcratings.com/aleksandar-dragovic-189060,CB,FK Austria Wien,https://www.fcratings.com/clubs/fk-austria-wien-256,72,48,51,62,61,74,75,https://www.fcratings.com/nations/austria-4
Austria,Austria,Austria,J,https://www.fcratings.com/nations/austria-4,48,Alexander Schlager,https://www.fcratings.com/alexander-schlager-215522,GK,FC Red Bull Salzburg,https://www.fcratings.com/clubs/fc-red-bull-salzburg-191,72,71,70,69,75,46,72,https://www.fcratings.com/nations/austria-4
Austria,Austria,Austria,J,https://www.fcratings.com/nations/austria-4,49,Sascha Horvath,https://www.fcratings.com/sascha-horvath-213301,CM,LASK,https://www.fcratings.com/clubs/lask-252,72,78,68,72,75,61,63,https://www.fcratings.com/nations/austria-4
Austria,Austria,Austria,J,https://www.fcratings.com/nations/austria-4,50,Patrick Pentz,https://www.fcratings.com/patrick-pentz-228505,GK,Brøndby IF,https://www.fcratings.com/clubs/brondby-if-269,72,69,69,68,74,53,71,https://www.fcratings.com/nations/austria-4
Jordan,Jordan,Jordan,J,https://www.fcratings.com/nations/jordan-164,1,Musa Al Tamari,https://www.fcratings.com/musa-al-tamari-259191,RM,Stade Rennais FC,https://www.fcratings.com/clubs/stade-rennais-fc-74,76,89,70,68,80,56,69,https://www.fcratings.com/nations/jordan-164
Jordan,Jordan,Jordan,J,https://www.fcratings.com/nations/jordan-164,2,Yazan Al Arab,https://www.fcratings.com/yazan-al-arab-73466,CB,FC Seoul,https://www.fcratings.com/clubs/fc-seoul-982,75,79,29,46,52,73,83,https://www.fcratings.com/nations/jordan-164
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,1,Luis Díaz,https://www.fcratings.com/luis-diaz-241084,LM,FC Bayern Munich,https://www.fcratings.com/clubs/fc-bayern-munich-21,87,83,80,81,87,45,75,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,2,Linda Caicedo,https://www.fcratings.com/linda-caicedo-273153,LW,Real Madrid Femenino,https://www.fcratings.com/clubs/real-madrid-femenino-116326,85,91,75,79,87,37,45,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,3,Mayra Ramírez,https://www.fcratings.com/mayra-ramirez-272001,ST,Chelsea F.C. Women,https://www.fcratings.com/clubs/chelsea-fc-women-116010,83,90,84,75,86,33,87,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,4,Manuela Vanegas,https://www.fcratings.com/manuela-vanegas-272208,CB,Brighton & Hove Albion W.F.C.,https://www.fcratings.com/clubs/brighton-hove-albion-wfc-116013,82,80,61,73,72,82,83,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,5,Daniel Muñoz,https://www.fcratings.com/daniel-munoz-237646,RB,Crystal Palace F.C.,https://www.fcratings.com/clubs/crystal-palace-fc-1799,82,78,69,73,77,80,81,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,6,Davinson Sánchez,https://www.fcratings.com/davinson-sanchez-220793,CB,Galatasaray S.K.,https://www.fcratings.com/clubs/galatasaray-sk-325,81,82,58,62,72,81,87,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,7,Duván Zapata,https://www.fcratings.com/duvan-zapata-215333,ST,Turin,https://www.fcratings.com/clubs/turin-54,81,74,81,64,76,35,82,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,8,Leicy Santos,https://www.fcratings.com/leicy-santos-272115,CAM,Washington Spirit,https://www.fcratings.com/clubs/washington-spirit-116304,81,74,75,80,82,61,76,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,9,Luis Javier Suárez,https://www.fcratings.com/luis-javier-suarez-245158,ST,Sporting CP,https://www.fcratings.com/clubs/sporting-cp-237,80,83,81,68,77,41,77,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,10,Jhon Durán,https://www.fcratings.com/jhon-duran-247172,ST,Fenerbahçe S.K.,https://www.fcratings.com/clubs/fenerbahce-sk-326,79,81,81,63,75,32,80,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,11,Cucho,https://www.fcratings.com/cucho-237034,ST,Real Betis,https://www.fcratings.com/clubs/real-betis-449,79,81,78,75,81,45,78,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,12,Richard Ríos,https://www.fcratings.com/richard-rios-262881,CM,S.L. Benfica,https://www.fcratings.com/clubs/sl-benfica-234,78,81,69,76,81,72,85,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,13,Cristian Arango,https://www.fcratings.com/cristian-arango-217998,ST,San Jose Earthquakes,https://www.fcratings.com/clubs/san-jose-earthquakes-111928,78,71,78,70,75,36,71,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,14,Johan Mojica,https://www.fcratings.com/johan-mojica-214026,LB,RCD Mallorca,https://www.fcratings.com/clubs/rcd-mallorca-453,77,87,65,72,74,72,72,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,15,Jhon Arias,https://www.fcratings.com/jhon-arias-241602,RW,Wolverhampton Wanderers F.C.,https://www.fcratings.com/clubs/wolverhampton-wanderers-fc-110,77,85,73,73,78,49,67,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,16,Jefferson Lerma,https://www.fcratings.com/jefferson-lerma-213991,CDM,Crystal Palace F.C.,https://www.fcratings.com/clubs/crystal-palace-fc-1799,77,67,71,70,74,76,78,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,17,Juan Fernando Quintero,https://www.fcratings.com/juan-fernando-quintero-210513,CAM,Club Atlético River Plate,https://www.fcratings.com/clubs/club-atletico-river-plate-1876,77,62,76,79,81,41,54,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,18,Sebastián Villa,https://www.fcratings.com/sebastian-villa-233959,ST,Independiente Rivadavia,https://www.fcratings.com/clubs/independiente-rivadavia-111020,77,87,78,73,79,34,71,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,19,Yerry Mina,https://www.fcratings.com/yerry-mina-220523,CB,Cagliari Calcio,https://www.fcratings.com/clubs/cagliari-calcio-1842,76,34,50,51,55,77,82,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,20,Miguel Borja,https://www.fcratings.com/miguel-borja-219862,ST,Club Atlético River Plate,https://www.fcratings.com/clubs/club-atletico-river-plate-1876,76,76,76,68,71,41,83,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,21,Jaminton Campaz,https://www.fcratings.com/jaminton-campaz-238230,LM,Rosario Central,https://www.fcratings.com/clubs/rosario-central-110580,76,82,73,73,76,30,59,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,22,Jhon Lucumí,https://www.fcratings.com/jhon-lucumi-231207,CB,Bologna FC 1909,https://www.fcratings.com/clubs/bologna-fc-1909-189,76,65,38,62,61,77,78,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,23,Álvaro Montero,https://www.fcratings.com/alvaro-montero-229541,GK,Club Atlético Vélez Sarsfield,https://www.fcratings.com/clubs/club-atletico-velez-sarsfield-101088,76,76,74,72,76,43,75,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,24,Alfredo Morelos,https://www.fcratings.com/alfredo-morelos-221714,ST,,,76,70,76,66,72,43,77,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,25,Mateus Uribe,https://www.fcratings.com/mateus-uribe-214047,CM,,,75,72,74,73,75,74,73,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,26,Juan Cuadrado,https://www.fcratings.com/juan-cuadrado-193082,RM,Pisa SC,https://www.fcratings.com/clubs/pisa-sc-110738,75,77,72,76,76,74,59,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,27,David Ospina,https://www.fcratings.com/david-ospina-176550,GK,,,75,75,74,75,74,53,76,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,28,Luis Muriel,https://www.fcratings.com/luis-muriel-199110,ST,Orlando City SC,https://www.fcratings.com/clubs/orlando-city-sc-112606,75,69,77,73,79,29,65,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,29,Nelson Deossa,https://www.fcratings.com/nelson-deossa-267430,CM,Real Betis,https://www.fcratings.com/clubs/real-betis-449,75,77,76,72,74,73,78,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,30,Dayro Moreno,https://www.fcratings.com/dayro-moreno-187075,ST,,,75,66,80,73,71,38,68,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,31,Jorelyn Carabalí,https://www.fcratings.com/jorelyn-carabali-273149,CB,Brighton & Hove Albion W.F.C.,https://www.fcratings.com/clubs/brighton-hove-albion-wfc-116013,75,63,36,54,61,75,72,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,32,Edwin Cardona,https://www.fcratings.com/edwin-cardona-192342,CAM,,,75,47,72,79,74,33,67,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,33,Roger Martínez,https://www.fcratings.com/roger-martinez-219797,ST,Al Taawoun FC,https://www.fcratings.com/clubs/al-taawoun-fc-112393,75,74,76,68,77,41,80,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,34,Kevin Castaño,https://www.fcratings.com/kevin-castano-272951,CM,Club Atlético River Plate,https://www.fcratings.com/clubs/club-atletico-river-plate-1876,74,69,64,74,76,71,72,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,35,Deiver Machado,https://www.fcratings.com/deiver-machado-220837,LB,FC Nantes,https://www.fcratings.com/clubs/fc-nantes-71,74,77,69,70,73,70,72,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,36,Yáser Asprilla,https://www.fcratings.com/yaser-asprilla-271464,RM,Galatasaray S.K.,https://www.fcratings.com/clubs/galatasaray-sk-325,74,80,72,72,75,50,63,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,37,Yeimar Gómez Andrade,https://www.fcratings.com/yeimar-gomez-andrade-224396,CB,Seattle Sounders FC,https://www.fcratings.com/clubs/seattle-sounders-fc-111144,74,63,33,48,58,74,81,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,38,Juan David Cabal,https://www.fcratings.com/juan-david-cabal-251870,LB,Juventus FC,https://www.fcratings.com/clubs/juventus-fc-45,74,73,38,69,65,74,69,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,39,William Tesillo,https://www.fcratings.com/william-tesillo-214169,CB,,,74,64,29,62,67,76,74,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,40,Edwuin Cetré,https://www.fcratings.com/edwuin-cetre-242426,LM,Estudiantes de La Plata,https://www.fcratings.com/clubs/estudiantes-de-la-plata-101083,74,78,71,69,77,43,69,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,41,Juan Ferney Otero,https://www.fcratings.com/juan-ferney-otero-224428,ST,Royal Charleroi SC,https://www.fcratings.com/clubs/royal-charleroi-sc-459,74,88,73,72,74,31,76,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,42,Jorman Campuzano,https://www.fcratings.com/jorman-campuzano-242267,CDM,,,74,73,40,63,67,71,72,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,43,Jhohan Romaña,https://www.fcratings.com/jhohan-romana-233814,CB,San Lorenzo de Almagro,https://www.fcratings.com/clubs/san-lorenzo-de-almagro-1013,74,68,29,51,51,73,81,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,44,Eduard Atuesta,https://www.fcratings.com/eduard-atuesta-236298,CM,Orlando City SC,https://www.fcratings.com/clubs/orlando-city-sc-112606,73,65,57,74,75,64,71,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,45,Duván Vergara,https://www.fcratings.com/duvan-vergara-230975,LW,Racing Club de Avellaneda,https://www.fcratings.com/clubs/racing-club-de-avellaneda-101085,73,78,72,69,74,41,64,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,46,Juan Camilo Portilla,https://www.fcratings.com/juan-camilo-portilla-248191,CDM,Talleres de Córdoba,https://www.fcratings.com/clubs/talleres-de-cordoba-112670,73,69,66,67,67,68,75,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,47,Julián Millán,https://www.fcratings.com/julian-millan-233822,CB,,,73,74,49,57,58,75,73,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,48,Daniela Arias,https://www.fcratings.com/daniela-arias-273158,CB,San Diego FC,https://www.fcratings.com/clubs/san-diego-fc-116312,73,60,55,55,69,75,70,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,49,Felipe Román,https://www.fcratings.com/felipe-roman-237242,RB,,,73,82,56,66,64,65,75,https://www.fcratings.com/nations/colombia-56
Colombia,Colombia,Colombia,K,https://www.fcratings.com/nations/colombia-56,50,Daniel Cataño,https://www.fcratings.com/daniel-catano-231667,CAM,,,72,67,69,69,72,46,59,https://www.fcratings.com/nations/colombia-56
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,1,Yoane Wissa,https://www.fcratings.com/yoane-wissa-234824,ST,Newcastle United F.C.,https://www.fcratings.com/clubs/newcastle-united-fc-13,81,85,82,70,80,31,71,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,2,Simon Banza,https://www.fcratings.com/simon-banza-231652,ST,S.C. Braga,https://www.fcratings.com/clubs/sc-braga-1896,80,79,80,62,77,36,79,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,3,Aaron Wan-Bissaka,https://www.fcratings.com/aaron-wan-bissaka-229880,RB,West Ham United F.C.,https://www.fcratings.com/clubs/west-ham-united-fc-19,79,79,51,69,76,77,73,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,4,Noah Sadiki,https://www.fcratings.com/noah-sadiki-269230,CM,Sunderland A.F.C.,https://www.fcratings.com/clubs/sunderland-afc-106,78,79,66,73,80,75,77,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,5,Cédric Bakambu,https://www.fcratings.com/cedric-bakambu-198951,ST,Real Betis,https://www.fcratings.com/clubs/real-betis-449,75,79,75,68,70,37,68,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,6,Arthur Masuaku,https://www.fcratings.com/arthur-masuaku-212491,LB,RC Lens,https://www.fcratings.com/clubs/rc-lens-64,75,79,62,74,78,68,79,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,7,Merveille Kanjinga,https://www.fcratings.com/merveille-kanjinga-77050,ST,Paris Saint-Germain FC Women,https://www.fcratings.com/clubs/paris-saint-germain-fc-women-116034,75,71,74,53,69,29,74,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,8,Joris Kayembe,https://www.fcratings.com/joris-kayembe-222875,LB,KRC Genk,https://www.fcratings.com/clubs/krc-genk-673,74,80,60,71,73,68,74,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,9,Ngal'ayel Mukau,https://www.fcratings.com/ngalayel-mukau-274447,CDM,Lille OSC,https://www.fcratings.com/clubs/lille-osc-65,74,70,61,67,72,70,75,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,10,Silas,https://www.fcratings.com/silas-245940,RM,1. FSV Mainz 05,https://www.fcratings.com/clubs/1-fsv-mainz-05-169,73,88,68,60,77,52,71,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,11,Axel Tuanzebe,https://www.fcratings.com/axel-tuanzebe-231485,RB,Burnley F.C.,https://www.fcratings.com/clubs/burnley-fc-1796,73,76,36,64,67,72,74,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,12,Afimico Pululu,https://www.fcratings.com/afimico-pululu-239267,ST,Jagiellonia Białystok,https://www.fcratings.com/clubs/jagiellonia-bialystok-110745,73,85,72,59,73,27,75,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,13,Beni Baningime,https://www.fcratings.com/beni-baningime-238062,CDM,Heart of Midlothian F.C.,https://www.fcratings.com/clubs/heart-of-midlothian-fc-80,73,46,52,64,73,70,73,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,14,Brian Cipenga,https://www.fcratings.com/brian-cipenga-73317,LM,CD Castellón,https://www.fcratings.com/clubs/cd-castellon-100852,73,87,67,65,76,33,63,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,15,Samuel Essende,https://www.fcratings.com/samuel-essende-245716,ST,BSC Young Boys,https://www.fcratings.com/clubs/bsc-young-boys-900,72,73,69,50,67,26,81,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,16,Edo Kayembe,https://www.fcratings.com/edo-kayembe-242217,CM,Watford F.C.,https://www.fcratings.com/clubs/watford-fc-1795,71,72,67,69,70,67,78,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,17,Charles Pickel,https://www.fcratings.com/charles-pickel-233884,CM,RCD Espanyol,https://www.fcratings.com/clubs/rcd-espanyol-452,70,63,63,67,68,68,79,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,18,Steve Kapuadi,https://www.fcratings.com/steve-kapuadi-269507,CB,Widzew Łódź,https://www.fcratings.com/clubs/widzew-lodz-301,70,65,33,45,49,69,83,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,19,Jackson Muleka,https://www.fcratings.com/jackson-muleka-258685,ST,Konyaspor,https://www.fcratings.com/clubs/konyaspor-101033,70,81,69,59,71,36,75,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,20,Oscar Taty Maritu,https://www.fcratings.com/oscar-taty-maritu-257518,ST,Yunnan Yukun F.C.,https://www.fcratings.com/clubs/yunnan-yukun-fc-131531,70,88,69,57,69,27,67,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,21,Nathanaël Mbuku,https://www.fcratings.com/nathanael-mbuku-253036,RM,Montpellier HSC,https://www.fcratings.com/clubs/montpellier-hsc-70,70,73,63,68,74,33,53,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,22,Jeremy Ngakia,https://www.fcratings.com/jeremy-ngakia-247623,RB,Watford F.C.,https://www.fcratings.com/clubs/watford-fc-1795,70,73,49,59,68,68,64,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,23,Lionel Mpasi,https://www.fcratings.com/lionel-mpasi-223150,GK,Le Havre AC,https://www.fcratings.com/clubs/le-havre-ac-1738,70,70,66,66,74,45,68,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,24,Dylan Batubinsika,https://www.fcratings.com/dylan-batubinsika-239814,CB,AS Saint-Étienne,https://www.fcratings.com/clubs/as-saint-etienne-1819,69,68,28,51,55,67,77,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,25,Marcel Tisserand,https://www.fcratings.com/marcel-tisserand-216247,CB,,,69,70,58,66,66,67,80,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,26,William Balikwisha,https://www.fcratings.com/william-balikwisha-244843,CAM,Oud-Heverlee Leuven,https://www.fcratings.com/clubs/oud-heverlee-leuven-100087,68,75,61,63,75,41,61,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,27,Rocky Bushiri,https://www.fcratings.com/rocky-bushiri-239259,CB,Hibernian F.C.,https://www.fcratings.com/clubs/hibernian-fc-81,68,68,33,45,47,65,85,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,28,Meschack Elia,https://www.fcratings.com/meschack-elia-251532,ST,Alanyaspor,https://www.fcratings.com/clubs/alanyaspor-113142,67,79,66,65,71,26,69,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,29,Stone Mambo,https://www.fcratings.com/stone-mambo-251385,CB,Grenoble Foot 38,https://www.fcratings.com/clubs/grenoble-foot-38-1805,67,64,30,56,63,66,74,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,30,Samuel Bastien,https://www.fcratings.com/samuel-bastien-223926,CM,,,66,63,66,66,71,61,63,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,31,Fabrice N'Sakala,https://www.fcratings.com/fabrice-nsakala-191390,LB,FC Annecy,https://www.fcratings.com/clubs/fc-annecy-131447,66,69,45,60,64,63,71,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,32,Peter Kioso,https://www.fcratings.com/peter-kioso-255314,RB,Peterborough United F.C.,https://www.fcratings.com/clubs/peterborough-united-fc-1938,66,69,45,58,63,63,68,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,33,Jeremy Bokila,https://www.fcratings.com/jeremy-bokila-220178,ST,Livingston F.C.,https://www.fcratings.com/clubs/livingston-fc-621,65,71,63,53,61,31,71,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,34,Jordan Ikoko,https://www.fcratings.com/jordan-ikoko-210394,RB,FC Dinamo București,https://www.fcratings.com/clubs/fc-dinamo-bucuresti-100757,65,69,42,59,64,61,64,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,35,Pelly-Ruddock Mpanzu,https://www.fcratings.com/pelly-ruddock-mpanzu-207956,CM,Cambridge United F.C.,https://www.fcratings.com/clubs/cambridge-united-fc-1944,64,72,62,62,65,64,80,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,36,Beryly Lubala,https://www.fcratings.com/beryly-lubala-234241,ST,Stevenage F.C.,https://www.fcratings.com/clubs/stevenage-fc-361,63,82,65,58,65,36,62,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,37,Toto Nsiala,https://www.fcratings.com/toto-nsiala-196953,CB,Shrewsbury Town F.C.,https://www.fcratings.com/clubs/shrewsbury-town-fc-127,63,57,38,48,46,60,77,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,38,Elias Kachunga,https://www.fcratings.com/elias-kachunga-201514,RW,Cambridge United F.C.,https://www.fcratings.com/clubs/cambridge-united-fc-1944,62,70,61,58,64,46,63,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,39,Nicke Kabamba,https://www.fcratings.com/nicke-kabamba-237355,ST,Bromley F.C.,https://www.fcratings.com/clubs/bromley-fc-112764,62,65,61,45,61,30,71,https://www.fcratings.com/nations/congo-dr-110
DR Congo,DR Congo,Congo DR,K,https://www.fcratings.com/nations/congo-dr-110,40,Filozofe Mabete,https://www.fcratings.com/filozofe-mabete-79092,CB,Swindon Town F.C.,https://www.fcratings.com/clubs/swindon-town-fc-1934,61,63,30,49,55,60,66,https://www.fcratings.com/nations/congo-dr-110
