fifa_version,fifa_update_date,nationality_name,short_name,long_name,player_positions,nation_position,overall,potential,value_eur,age
17,2016-08-25,Switzerland,B. Embolo,Breel-Donald Embolo,"RM, ST",RAM,76,88,8500000.0,19
17,2016-08-25,Turkey,O. Tufan,Ozan Tufan,"CM, CDM, RM, CB",LDM,76,84,7500000.0,21
17,2016-08-25,Turkey,Ş. Özbayraklı,Şener Özbayraklı,RB,SUB,76,78,5000000.0,26
17,2016-08-25,Uruguay,M. Campaña,Martín Nicolás Campaña Delgado,GK,SUB,76,78,5000000.0,27
17,2016-08-25,Brazil,Gabriel Jesus,Gabriel Fernando de Jesus,"ST, LW, CF",SUB,76,87,,19
17,2016-08-25,Venezuela,A. Peñaranda,Adalberto Peñaranda Maestre,"ST, LM",SUB,76,86,8000000.0,19
17,2016-08-25,England,M. Rashford,Marcus Rashford,ST,SUB,76,88,8000000.0,18
17,2016-08-25,Scotland,A. McGregor,Allan James McGregor,GK,SUB,75,75,2700000.0,34
17,2016-08-25,Belgium,J. Gillet,Jean-François Gillet,GK,SUB,75,75,1300000.0,37
17,2016-08-25,Hungary,Z. Gera,Zoltán Gera,"CAM, CM",RDM,75,75,,37
17,2016-08-25,Republic of Ireland,J. Walters,Jonathan Walters,"ST, RM",RM,75,75,3300000.0,32
17,2016-08-25,Austria,R. Özcan,Ramazan Özcan,GK,SUB,75,75,3100000.0,32
17,2016-08-25,Republic of Ireland,A. McGeady,Aiden John McGeady,"RM, LM",SUB,75,75,3600000.0,30
17,2016-08-25,Scotland,R. Snodgrass,Robert Snodgrass,RM,RM,75,75,3900000.0,28
17,2016-08-25,Romania,C. Săpunaru,Ionuț Cristian Săpunaru,"RB, CB, CDM",RB,75,75,,32
17,2016-08-25,Paraguay,N. Ortigoza,Néstor Ezequiel Ortigoza,"CDM, CM",SUB,75,75,2700000.0,31
17,2016-08-25,Sweden,S. Larsson,Sebastian Bengt Ulf Larsson,"CM, RM",SUB,75,75,3400000.0,31
17,2016-08-25,United States,B. Guzan,Bradley Guzan,GK,GK,75,75,3200000.0,31
17,2016-08-25,Wales,J. Ledley,Joe Ledley,"CM, CDM",CM,75,75,3800000.0,29
17,2016-08-25,Wales,W. Hennessey,Wayne Robert Hennessey,GK,GK,75,75,3500000.0,29
17,2016-08-25,Uruguay,Á. Pereira,Álvaro Daniel Pereira Barragán,LB,LB,75,75,,30
17,2016-08-25,Denmark,L. Schøne,Lasse Schøne,"RW, CAM, LW",SUB,75,75,3800000.0,30
17,2016-08-25,Finland,N. Moisander,Niklas Moisander,CB,SUB,75,75,2900000.0,30
17,2016-08-25,Wales,N. Taylor,Neil Taylor,LB,LWB,75,75,3300000.0,27
17,2016-08-25,Chile,J. Herrera,Jhonny Cristián Herrera Muñoz,GK,SUB,75,75,2400000.0,35
17,2016-08-25,Czech Republic,D. Kolář,Daniel Kolář,"CAM, CF",SUB,75,75,,30
17,2016-08-25,Austria,M. Harnik,Martin Harnik,"RM, ST",RM,75,75,3800000.0,29
17,2016-08-25,Poland,A. Jędrzejczyk,Artur Jędrzejczyk,RB,LB,75,75,3100000.0,28
17,2016-08-25,Switzerland,E. Derdiyok,Eren Derdiyok,ST,SUB,75,75,4100000.0,28
17,2016-08-25,Sweden,M. Olsson,Martin Tony Waikwa Olsson,LB,SUB,75,75,3100000.0,28
17,2016-08-25,Switzerland,M. Lang,Michael Lang,"RB, LB, CB",SUB,75,79,4300000.0,25
17,2016-08-25,Poland,M. Pazdan,Michał Pazdan,"CB, CDM",LCB,75,75,3200000.0,28
17,2016-08-25,Netherlands,P. van Aanholt,Patrick John Miguel van Aanholt,LB,SUB,75,78,4200000.0,25
17,2016-08-25,Russia,R. Neustädter,Roman Neustädter,CB,SUB,75,75,3200000.0,28
17,2016-08-25,Russia,D. Kombarov,Dmitriy Kombarov,"LB, LWB",LB,75,75,3000000.0,29
17,2016-08-25,Sweden,J. Durmaz,Jakup Jimmy Durmaz,"LM, RM, LW, RW",RM,75,75,4100000.0,27
17,2016-08-25,Norway,O. Elabdellaoui,Omar Elabdellaoui,"RB, RM",SUB,75,82,4900000.0,24
17,2016-08-25,United States,A. Bedoya,Alejandro Bedoya,"CAM, RM, CM",RM,75,75,3900000.0,29
17,2016-08-25,Russia,A. Yusupov,Artur Yusupov,"CDM, CM",RCM,75,76,3900000.0,26
17,2016-08-25,Chile,G. Jara,Gonzalo Alejandro Jara Reyes,"CB, RB, CDM, LB",LCB,75,75,2900000.0,30
17,2016-08-25,Uruguay,M. Silva,Martín Andrés Silva Leites,GK,SUB,75,75,,33
17,2016-08-25,Romania,G. Torje,Gabriel Andrei Torje,"LM, RM",RM,75,76,4600000.0,26
17,2016-08-25,Hungary,N. Nikolić,Nemanja Nikolić,ST,SUB,75,75,4100000.0,28
17,2016-08-25,Austria,M. Hinteregger,Martin Josef Hinteregger,CB,LCB,75,81,4800000.0,23
17,2016-08-25,Slovenia,J. Kurtić,Jasmin Kurtić,"CM, CDM",SUB,75,76,4500000.0,27
17,2016-08-25,United States,D. Nagbe,Darlington Joephillip Nagbe,"RM, CM, CAM, LM",SUB,75,76,4700000.0,25
17,2016-08-25,Scotland,L. Griffiths,Leigh Griffiths,ST,SUB,75,78,5000000.0,25
17,2016-08-25,Czech Republic,P. Kadeřábek,Pavel Kadeřábek,RB,RB,75,80,4600000.0,24
17,2016-08-25,Greece,S. Kapino,Stefanos Kapino,GK,SUB,75,82,5000000.0,22
17,2016-08-25,Greece,P. Mantalos,Petros Mantalos,"CAM, CM",SUB,75,78,,24
17,2016-08-25,Paraguay,D. González,Derlis Alberto González Galeano,"RM, LM",RM,75,82,,22
17,2016-08-25,Slovenia,R. Berić,Robert Berić,ST,ST,75,80,5500000.0,25
17,2016-08-25,Chile,N. Castillo,Nicolás Ignacio Castillo Mora,ST,SUB,75,78,5500000.0,23
17,2016-08-25,Colombia,F. Fabra,Frank Yusty Fabra Palacios,LB,LB,75,78,4200000.0,25
17,2016-08-25,Chile,É. Puch,Edson Raúl Puch Cortés,"RM, LM",SUB,75,75,3800000.0,29
17,2016-08-25,Scotland,A. Robertson,Andrew Robertson,"LB, LWB",LB,75,83,5000000.0,22
17,2016-08-25,Austria,A. Schöpf,Alessandro André Schöpf,"RM, CAM, CM, LM",SUB,75,82,5500000.0,22
17,2016-08-25,Côte d'Ivoire,T. Touré,Thomas Touré,CAM,SUB,75,82,6000000.0,22
17,2016-08-25,Turkey,A. Çalık,Ahmet Yılmaz Çalık,CB,SUB,75,82,5000000.0,22
17,2016-08-25,Uruguay,M. Corujo,Mathías Corujo Díaz,"RB, CM",SUB,75,75,2900000.0,30
17,2016-08-25,Paraguay,M. Almirón,Miguel Ángel Almirón Rejala,CM,LCM,75,83,6000000.0,22
17,2016-08-25,Uruguay,F. Ricca,Federico Ricca Rostagnol,LB,SUB,75,83,5000000.0,21
17,2016-08-25,Scotland,S. Maloney,Shaun Maloney,"CAM, LM",SUB,74,74,2200000.0,33
17,2016-08-25,Australia,T. Cahill,Tim Cahill,"ST, CM",ST,74,74,450000.0,36
17,2016-08-25,Switzerland,B. Džemaili,Blerim Džemaili,"CM, CDM",SUB,74,74,3000000.0,30
17,2016-08-25,Paraguay,P. Da Silva,Paulo César Da Silva Barrios,CB,LCB,74,74,,36
17,2016-08-25,China PR,Gao Lin,郜林,"LW, RW, ST",LS,74,74,,30
17,2016-08-25,Scotland,R. Martin,Russell Martin,"CB, RB",RCB,74,74,2400000.0,30
17,2016-08-25,Republic of Ireland,R. Keogh,Richard Keogh,CB,SUB,74,74,2500000.0,29
17,2016-08-25,Scotland,S. Fletcher,Steven Fletcher,ST,ST,74,74,3300000.0,29
17,2016-08-25,Czech Republic,M. Kadlec,Michal Kadlec,"CB, LB, CDM",SUB,74,74,,31
17,2016-08-25,Republic of Ireland,D. Randolph,Darren Randolph,GK,GK,74,74,2900000.0,29
17,2016-08-25,Scotland,G. Dorrans,Graham Dorrans,"CM, CDM",SUB,74,74,3100000.0,29
17,2016-08-25,Côte d'Ivoire,C. Djakpa,Tohouri Zahoui Constant Djakpa,"LB, LM",SUB,74,74,,29
17,2016-08-25,Norway,R. Jenssen,Ruben Yttergård Jenssen,"CM, CDM",SUB,74,74,3200000.0,28
17,2016-08-25,Denmark,L. Nielsen,Lasse Nielsen,CB,SUB,74,74,2700000.0,28
17,2016-08-25,Czech Republic,T. Necid,Tomáš Necid,ST,ST,74,75,4000000.0,26
17,2016-08-25,Australia,R. Kruse,Robbie Kruse,"RM, CF",RW,74,74,3400000.0,27
17,2016-08-25,Czech Republic,M. Škoda,Milan Škoda,"ST, CF",SUB,74,74,,30
17,2016-08-25,Republic of Ireland,H. Arter,Harry Nicholas Arter,"CM, CAM",SUB,74,76,3900000.0,26
17,2016-08-25,Hungary,Á. Szalai,Ádám Csaba Szalai,ST,ST,74,74,3400000.0,28
17,2016-08-25,Norway,V. Forren,Vegard Valgermo Forren,CB,RCB,74,74,2700000.0,28
17,2016-08-25,Norway,Ø. Nyland,Ørjan Håskjold Nyland,GK,GK,74,78,3600000.0,25
17,2016-08-25,Sweden,E. Kujović,Emir Kujović,ST,SUB,74,74,3400000.0,28
17,2016-08-25,Chile,C. Toselli,Cristopher Benjamín Toselli Ríos,GK,SUB,74,75,3300000.0,28
17,2016-08-25,Czech Republic,J. Kovařík,Jan Kovařík,"LM, LW",SUB,74,74,,28
17,2016-08-25,Turkey,İ. Köybaşı,İsmail Köybaşı,LB,SUB,74,75,3200000.0,26
17,2016-08-25,United States,M. Besler,Matt Besler,CB,SUB,74,74,2500000.0,29
17,2016-08-25,Ecuador,F. Martínez,Fidel Francisco Martínez Tenorio,"LM, ST",SUB,74,75,3800000.0,26
17,2016-08-25,Mexico,N. Araujo,Néstor Alejandro Araujo Razo,CB,SUB,74,78,3800000.0,24
17,2016-08-25,Slovenia,R. Krhin,Rene Krhin,"CDM, CM",LCM,74,78,3600000.0,26
17,2016-08-25,Chile,J. Fuenzalida,José Pedro Fuenzalida Gana,"RW, RB",RW,74,74,2900000.0,31
17,2016-08-25,Republic of Ireland,J. McClean,James Joseph McClean,"LM, RM, LW",SUB,74,74,3400000.0,27
17,2016-08-25,Norway,J. Svensson,Jonas Svensson,RB,RB,74,81,4000000.0,23
17,2016-08-25,Australia,T. Sainsbury,Trent Lucas Sainsbury,CB,RCB,74,79,,24
17,2016-08-25,Greece,G. Tzavellas,Georgios Tzavellas,"CB, LB",SUB,74,75,3000000.0,28
17,2016-08-25,Ecuador,A. Domínguez,Alexander Domínguez Carabalí,GK,GK,74,74,2900000.0,29
17,2016-08-25,Ecuador,M. Arroyo,Michael Antonio Arroyo Mina,LM,SUB,74,74,3100000.0,29
17,2016-08-25,Turkey,H. Tekin,Harun Tekin,GK,SUB,74,74,2800000.0,27
17,2016-08-25,Bulgaria,V. Stoyanov,Vladislav Boykov Stoyanov,GK,GK,74,74,,29
17,2016-08-25,United States,B. Wood,Bobby Shou Wood,ST,LS,74,80,4800000.0,23
17,2016-08-25,Chile,F. Silva,Francisco Andrés Silva Gajardo,"CM, CDM",SUB,74,74,3000000.0,30
17,2016-08-25,Denmark,V. Fischer,Viktor Gorridsen Fischer,LW,LS,74,81,4800000.0,22
17,2016-08-25,Paraguay,D. Lezcano,Darío Lezcano,ST,LS,74,77,4200000.0,26
17,2016-08-25,Austria,M. Sabitzer,Marcel Sabitzer,"CAM, RM, ST",SUB,74,81,4800000.0,22
17,2016-08-25,South Africa,T. Matlaba,Thabo Matlaba,LB,SUB,74,74,2600000.0,28
17,2016-08-25,Romania,D. Grigore,Dragoş Grigore,"CB, CDM",LCB,74,74,,29
17,2016-08-25,Romania,E. Bicfalvi,Eric Cosmin Bicfalvi,"CAM, CF, CM",LDM,74,74,3400000.0,28
17,2016-08-25,Bulgaria,G. Milanov,Georgi Milanov,"CAM, RM, LM",SUB,74,76,4200000.0,24
17,2016-08-25,Poland,K. Linetty,Karol Linetty,"CDM, CAM",SUB,74,84,4800000.0,21
17,2016-08-25,Egypt,M. Elneny,Mohamed Naser Elsayed Elneny,"CDM, CM",RDM,74,81,4100000.0,23
17,2016-08-25,Denmark,P. Sisto,Pione Sisto Ifolo Emirmija,"RM, LM, RW",SUB,74,83,5000000.0,21
17,2016-08-25,Romania,N. Stanciu,Nicolae Claudiu Stanciu,"CAM, RW, LW",CAM,74,82,,23
17,2016-08-25,United States,G. Zardes,Gyasi Zardes,"ST, RM, LM",LM,74,79,4600000.0,24
17,2016-08-25,Uruguay,D. Laxalt,Diego Sebastián Laxalt Suárez,LM,SUB,74,79,4500000.0,23
17,2016-08-25,Denmark,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CM, CDM",RCM,74,81,4700000.0,20
17,2016-08-25,South Africa,T. Hlatshwayo,Thulani Hlatshwayo,"CB, RB",SUB,74,76,,26
17,2016-08-25,Belgium,J. Denayer,Jason Grégory Marianne Denayer,CB,SUB,74,84,4800000.0,21
17,2016-08-25,Cameroon,K. Toko-Ekambi,Karl Brillant Toko Ekambi,"ST, LM",LM,74,79,4600000.0,23
17,2016-08-25,Paraguay,J. Benítez,Jorge Daniel Benítez Guillén,ST,RS,74,78,4500000.0,23
17,2016-08-25,Peru,P. Gallese,Pedro David Gallese Quiróz,GK,GK,74,76,3400000.0,26
17,2016-08-25,Paraguay,R. Santa Cruz,Roque Luis Santa Cruz Cantero,ST,SUB,73,73,,34
17,2016-08-25,Mexico,R. Márquez,Rafael Márquez Álvarez,"CDM, CB",CDM,73,73,,37
17,2016-08-25,United States,K. Beckerman,Kyle Beckerman,"CDM, CM",SUB,73,73,900000.0,34
17,2016-08-25,Scotland,C. Gordon,Craig Sinclair Gordon,GK,SUB,73,73,2100000.0,33
17,2016-08-25,Scotland,A. Hutton,Alan Hutton,RB,RB,73,73,1800000.0,31
17,2016-08-25,Greece,A. Tziolis,Alexandros Tziolis,"CDM, CM",SUB,73,73,1900000.0,31
17,2016-08-25,Republic of Ireland,D. Murphy,Daryl Michael Murphy,ST,SUB,73,73,1900000.0,33
17,2016-08-25,Paraguay,D. Barreto,Diego Daniel Barreto Cáceres,GK,SUB,73,73,,34
17,2016-08-25,Austria,F. Klein,Florian Klein,"RB, RM, LB",RB,73,73,2100000.0,29
17,2016-08-25,Austria,R. Almer,Robert Almer,GK,GK,73,73,2200000.0,32
17,2016-08-25,United States,C. Wondolowski,Chris Elliott Wondolowski,ST,SUB,73,73,1900000.0,33
17,2016-08-25,Australia,A. Federici,Adam Federici,GK,SUB,73,73,2300000.0,31
17,2016-08-25,Finland,T. Sparv,Tim Sparv,CDM,CDM,73,73,2200000.0,29
17,2016-08-25,Turkey,S. Kaya,Semih Kaya,CB,SUB,73,78,3200000.0,25
17,2016-08-25,Peru,A. Rodríguez,Alberto Junior Rodríguez Valdelomar,CB,SUB,73,73,,32
17,2016-08-25,Uruguay,C. Rodríguez,Cristian Gabriel Rodríguez Barrotti,"CAM, LM",SUB,73,73,2700000.0,30
17,2016-08-25,Poland,K. Mączyński,Krzysztof Mączyński,"CDM, CM",LCM,73,73,2200000.0,29
17,2016-08-25,Sweden,M. Lustig,Carl Mikael Lustig,RB,RB,73,73,2100000.0,29
17,2016-08-25,Hungary,Z. Stieber,Zoltán Stieber,"RM, LM, CAM",SUB,73,73,2900000.0,27
17,2016-08-25,Wales,S. Vokes,Samuel Michael Vokes,ST,SUB,73,75,3500000.0,26
17,2016-08-25,Northern Ireland,C. Cathcart,Craig George Cathcart,CB,RCB,73,74,2700000.0,27
17,2016-08-25,China PR,Zeng Cheng,曾诚,GK,GK,73,73,,29
17,2016-08-25,Norway,P. Helland,Pål André Helland,RW,SUB,73,74,3400000.0,26
17,2016-08-25,Mexico,J. Molina,Jesús Antonio Molina Granados,"CDM, CM",SUB,73,74,2600000.0,28
17,2016-08-25,South Africa,M. Masango,Mandla Masango,"LM, RM",RM,73,73,3000000.0,26
17,2016-08-25,Hungary,P. Gulácsi,Péter Gulácsi,GK,SUB,73,75,2900000.0,26
17,2016-08-25,Greece,P. Glykos,Panagiotis Glykos,GK,SUB,73,73,2500000.0,29
17,2016-08-25,Wales,J. Chester,James Chester,CB,RCB,73,74,2700000.0,27
17,2016-08-25,Northern Ireland,O. Norwood,Oliver Norwood,"CDM, CM",LCM,73,77,3100000.0,25
17,2016-08-25,Czech Republic,L. Mareček,Lukáš Mareček,"CDM, CM, RB",SUB,73,75,,26
17,2016-08-25,Côte d'Ivoire,J. Kodjia,Jonathan Adjo Kodjia,ST,ST,73,75,3500000.0,26
17,2016-08-25,Canada,J. Hoilett,David Junior Hoilett,"LM, CF",LW,73,74,,26
17,2016-08-25,Czech Republic,J. Šural,Josef Šural,"LW, CAM, RW, ST",SUB,73,74,,26
17,2016-08-25,Paraguay,E. Benítez,Edgar Milciades Benítez Santander,LM,LM,73,73,2800000.0,28
17,2016-08-25,Norway,V. Berisha,Valon Berisha,"LM, CM",RW,73,81,4200000.0,23
17,2016-08-25,Sweden,N. Hult,Bo Niklas Hult,"LM, LB, CDM",SUB,73,74,3300000.0,26
17,2016-08-25,Venezuela,C. Santos,Christian Robert Santos Kwasniewski,"ST, CAM",SUB,73,73,2900000.0,28
17,2016-08-25,South Africa,A. Jali,Andile Ernest Jali,"CM, CDM",LCM,73,74,3300000.0,26
17,2016-08-25,Slovenia,V. Belec,Vid Belec,GK,GK,73,75,2900000.0,26
17,2016-08-25,Switzerland,F. Moubandje,Jacques François Moubandje,"LB, CB",SUB,73,76,2900000.0,26
17,2016-08-25,Wales,J. Williams,Jonathan Peter Williams,"CAM, CM",SUB,73,80,4100000.0,22
17,2016-08-25,Scotland,G. Hanley,Grant Hanley,CB,LCB,73,78,3300000.0,24
17,2016-08-25,Czech Republic,T. Koubek,Tomáš Koubek,GK,GK,73,81,,23
17,2016-08-25,Austria,L. Hinterseer,Lukas Hinterseer,"ST, RW",SUB,73,76,3700000.0,25
17,2016-08-25,Greece,G. Maniatis,Giannis Maniatis,CDM,LDM,73,73,2200000.0,29
17,2016-08-25,Paraguay,F. Santander,Federico Javier Santander Mereles,ST,SUB,73,77,3800000.0,25
17,2016-08-25,Hungary,D. Böde,Dániel Böde,"ST, CF",SUB,73,73,,29
17,2016-08-25,Norway,A. Søderlund,Alexander Toft Søderlund,ST,SUB,73,73,2900000.0,28
17,2016-08-25,South Africa,T. Serero,Thulani Caleeb Serero,"CM, CDM",CAM,73,74,3300000.0,26
17,2016-08-25,Sweden,O. Hiljemark,Oscar Hiljemark,"CM, CDM",LCM,73,78,3800000.0,24
17,2016-08-25,Côte d'Ivoire,I. Diomandé,Ismaël Tiémoko Diomandé,"CDM, CM",LDM,73,78,3300000.0,23
17,2016-08-25,South Africa,H. Kekana,Hlompho Alpheus Kekana,CDM,RCM,73,73,,31
17,2016-08-25,Egypt,A. El-Shenawy,Ahmed Naser Mahmoud Al Shenawy,GK,SUB,73,76,,25
17,2016-08-25,Peru,R. Ruidíaz,Raúl Mario Ruidíaz Misitich,ST,ST,73,76,3700000.0,25
17,2016-08-25,Sweden,O. Lewicki,Carl Oscar Johan Lewicki,"CDM, CM",SUB,73,79,3400000.0,23
17,2016-08-25,Romania,S. Lung Jr.,Silviu Lung Jr.,GK,SUB,73,75,,27
17,2016-08-25,Belgium,J. Lukaku,Jordan Zacharie Lukaku Menama Mokelenge,LB,SUB,73,79,3400000.0,21
17,2016-08-25,Greece,D. Diamantakos,Dimitrios Diamantakos,"ST, CF",SUB,73,77,3900000.0,23
17,2016-08-25,Greece,N. Karelis,Nikolaos Karelis,"ST, LM",SUB,73,76,3800000.0,24
17,2016-08-25,South Africa,M. Makola,Terence Mpho Makola,"CAM, RW, CM",SUB,73,73,2700000.0,30
17,2016-08-25,Romania,A. Chipciu,Alexandru Mihăiță Chipciu,"RM, CAM, LM, ST",SUB,73,73,2900000.0,27
17,2016-08-25,Colombia,G. Celis,Guillermo León Celis Montiel,CDM,SUB,73,82,3900000.0,23
17,2016-08-25,Paraguay,V. Ayala,Víctor Hugo Ayala Núñez,"CM, RB",SUB,73,73,2800000.0,28
17,2016-08-25,Colombia,A. Roa,Andrés Felipe Roa Estrada,CAM,SUB,73,81,4300000.0,23
17,2016-08-25,China PR,Wu Lei,武磊,"ST, RM",RS,73,76,,24
17,2016-08-25,South Africa,S. Vilakazi,Sibusiso Vilakazi,CAM,SUB,73,75,,26
17,2016-08-25,Mexico,O. Pineda,Orbelín Pineda Alvarado,"CM, CAM",SUB,73,79,3900000.0,20
17,2016-08-25,Ecuador,A. Mina,Arturo Rafael Mina Meza,CB,LCB,73,75,2900000.0,25
17,2016-08-25,Czech Republic,J. Rada,Jakub Rada,"CDM, CM",SUB,73,73,,29
17,2016-08-25,United States,J. Jones,Jermaine Jones,"CAM, CDM",CM,72,72,1100000.0,34
17,2016-08-25,Denmark,S. Andersen,Stephan Maigaard Andersen,GK,SUB,72,72,1400000.0,34
17,2016-08-25,Austria,G. Garics,György Garics,RB,SUB,72,72,1200000.0,32
17,2016-08-25,Russia,D. Torbinskiy,Dmitriy Torbinskiy,"CM, LB, CDM",SUB,72,72,1600000.0,32
17,2016-08-25,Romania,V. Găman,Valerică Marius Găman,CB,SUB,72,73,2000000.0,27
17,2016-08-25,Finland,K. Hämäläinen,Kasper Woldemar Hämäläinen,"CAM, ST",SUB,72,72,2000000.0,29
17,2016-08-25,Republic of Ireland,S. Ward,Stephen Robert Ward,LB,SUB,72,72,1500000.0,30
17,2016-08-25,Mexico,J. Torres Nilo,Jorge Emmanuel Torres Nilo,LB,SUB,72,72,1600000.0,28
17,2016-08-25,Austria,M. Suttner,Markus Suttner,LB,LB,72,72,1600000.0,29
17,2016-08-25,Austria,R. Okotie,Rubin Rafael Okotie,ST,SUB,72,72,,29
17,2016-08-25,Finland,J. Toivio,Joona Marko Aleksi Toivio,"CB, RB",RCB,72,72,1700000.0,28
17,2016-08-25,Poland,T. Jodłowiec,Tomasz Jodłowiec,CDM,SUB,72,72,1500000.0,30
17,2016-08-25,Wales,C. Gunter,Christopher Ross Gunter,RB,RWB,72,73,2000000.0,26
17,2016-08-25,Cameroon,S. Siani,Sébastien Clovis Siani,"CM, CDM",LCM,72,72,2000000.0,29
17,2016-08-25,Australia,M. Milligan,Mark Milligan,CDM,SUB,72,72,,30
17,2016-08-25,Canada,S. Arfield,Scott Harry Nathaniel Arfield,"LM, CM",LCM,72,72,2100000.0,27
17,2016-08-25,Paraguay,M. Samudio,Miguel Ángel Ramón Samudio,LB,LB,72,72,1600000.0,29
17,2016-08-25,Hungary,K. Németh,Krisztián Németh,"ST, LM, CAM",SUB,72,73,,27
17,2016-08-25,Czech Republic,A. Hruška,Aleš Hruška,GK,SUB,72,72,,30
17,2016-08-25,Scotland,B. Bannan,Barry Ryan Bannan,"CM, LM",SUB,72,74,2500000.0,26
17,2016-08-25,Denmark,L. Vibe,Lasse Vibe,ST,SUB,72,72,2100000.0,29
17,2016-08-25,Hungary,Á. Bogdán,Ádám Bogdán,GK,GK,72,72,1800000.0,28
17,2016-08-25,Norway,J. King,Joshua Christian Kojo King,"ST, LM",ST,72,77,2900000.0,24
17,2016-08-25,Uruguay,C. Stuani,Cristhian Ricardo Stuani Curbelo,"RM, ST",SUB,72,72,2000000.0,29
17,2016-08-25,Wales,A. King,Andrew Philip King,CM,SUB,72,73,2300000.0,27
17,2016-08-25,Hungary,T. Kádár,Tamás Kádár,"LB, CB",LB,72,75,2100000.0,26
17,2016-08-25,Mexico,J. Dueñas,Jesús Alberto Dueñas Manzo,"CDM, CM",SUB,72,73,2000000.0,27
17,2016-08-25,Mexico,C. Peña,Carlos Alberto Peña Rodríguez,"CAM, CM",SUB,72,73,2500000.0,26
17,2016-08-25,Norway,S. Johansen,Stefan Marius Johansen,"CAM, CDM",LCM,72,74,2600000.0,25
17,2016-08-25,Republic of Ireland,D. Meyler,David Meyler,CM,SUB,72,73,2300000.0,27
17,2016-08-25,Egypt,E. El-Hadary,Essam Kamal Tawfik El Hadary,GK,GK,72,72,,43
17,2016-08-25,Norway,A. Diomande,Adama Valentin Diomande,ST,LW,72,73,2500000.0,26
17,2016-08-25,Venezuela,Dani Hernández,Daniel Hernández Santos,GK,GK,72,72,1700000.0,30
17,2016-08-25,Cameroon,E. Enoh,Eyong Tarkang Enoh,"CDM, CM",RCM,72,72,1500000.0,30
17,2016-08-25,Chile,M. Albornoz,Miiko Martín Albornoz Inola,LB,SUB,72,75,2200000.0,25
17,2016-08-25,Republic of Ireland,S. Duffy,Shane Patrick Michael Duffy,CB,SUB,72,77,2400000.0,24
17,2016-08-25,South Africa,M. Mahlangu,May Sphiwe Mahlangu,"CAM, CM",SUB,72,73,,27
17,2016-08-25,Australia,M. Leckie,Mathew Allan Leckie,"LW, ST",LW,72,74,2600000.0,25
17,2016-08-25,Czech Republic,M. Vydra,Matěj Vydra,"ST, CF",SUB,72,76,2800000.0,24
17,2016-08-25,Denmark,N. Boilesen,Nicolai Møller Boilesen,LB,SUB,72,76,,24
17,2016-08-25,Republic of Ireland,J. Hendrick,Jeff Patrick Hendrick,CM,LM,72,77,2800000.0,24
17,2016-08-25,Hungary,Á. Pintér,Ádám Pintér,"CDM, CB",CAM,72,72,,28
17,2016-08-25,Hungary,A. Fiola,Attila Csaba Fiola,"RB, CB",RB,72,74,,26
17,2016-08-25,Ecuador,J. Ayoví,Jaime Javier Ayoví Corozo,ST,SUB,72,72,2100000.0,28
17,2016-08-25,Greece,K. Stafylidis,Konstantinos Stafylidis,LB,LB,72,77,2400000.0,22
17,2016-08-25,Denmark,L. Andersen,Lucas Andersen,"LW, CAM",SUB,72,79,3000000.0,21
17,2016-08-25,Peru,L. Advíncula,Luis Jan Piers Advíncula Castrillón,"RB, RM",SUB,72,73,2000000.0,26
17,2016-08-25,Norway,O. Selnæs,Ole Kristian Selnæs,"CDM, CM",SUB,72,77,2400000.0,21
17,2016-08-25,Ecuador,R. Ibarra,Alex Renato Ibarra Mina,RM,SUB,72,75,2600000.0,25
17,2016-08-25,Cameroon,E. Salli,Edgar Nicaise Constant Salli,"ST, LM, RM",RM,72,78,3000000.0,23
17,2016-08-25,South Africa,E. Mathoho,Eric Molomowanadou Mathoho,CB,RCB,72,74,2100000.0,26
17,2016-08-25,Romania,A. Măţel,Alexandru Măţel,"RB, LB",LB,72,74,,26
17,2016-08-25,Sweden,M. Rohdén,Marcus Christer Rohdén,"CM, CDM",SUB,72,74,2500000.0,25
17,2016-08-25,Venezuela,J. Martínez,Josef Alexander Martínez Mencia,ST,ST,72,78,3000000.0,23
17,2016-08-25,Denmark,P. Ankersen,Peter Svarrer Ankersen,RB,RWB,72,76,2200000.0,25
17,2016-08-25,Norway,H. Aleesami,Haitam Aleesami,"LB, LM",LB,72,76,2300000.0,24
17,2016-08-25,Austria,V. Lazaro,Valentino Lazaro,"RM, RW, LM",SUB,72,84,3700000.0,20
17,2016-08-25,Egypt,M. Abdul Shafy,Mohamed Abdul Shafy Sayed Abouezeid,LB,LB,72,72,1300000.0,31
17,2016-08-25,Sweden,L. Augustinsson,Hans Carl Ludwig Augustinsson,LB,SUB,72,81,2800000.0,22
17,2016-08-25,United States,D. Yedlin,DeAndre Roselle Yedlin,RB,RB,72,81,2800000.0,22
17,2016-08-25,Chile,E. Pulgar,Erick Antonio Pulgar Farfán,"CDM, CM",SUB,72,78,2500000.0,22
17,2016-08-25,Northern Ireland,P. McNair,Patrick James Coleman McNair,"CDM, CB, RB",SUB,72,81,2900000.0,21
17,2016-08-25,Paraguay,A. Silva,Antony Domingo Silva Cano,GK,SUB,72,72,,32
17,2016-08-25,Peru,R. Tapia,Renato Fabrizio Tapia Cortijo,"CM, CDM",LCM,72,80,3100000.0,20
17,2016-08-25,Uruguay,G. Silva,Gastón Alexis Silva Perdomo,"LB, LWB, CB",SUB,72,78,2500000.0,22
